billing_id,policy_id,customer_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,total_amount,payment_method,is_autopay,transaction_id
BIL0001997,POL002319,727fa62c-fc59-45fe-89c8-193ca51c4020,1,2023-05-12,2023-05-10,1651.23,1651.23,Paid,0.0,1651.23,Online Payment,True,63ae2ab0-d8aa-43cd-8423-a0639fc31761
BIL0001998,POL002319,727fa62c-fc59-45fe-89c8-193ca51c4020,2,2023-08-10,2023-08-09,1651.23,1651.23,Paid,0.0,1651.23,Online Payment,True,ced9178c-beed-4dbb-8b49-5a438ddbeb65
BIL0001999,POL002319,727fa62c-fc59-45fe-89c8-193ca51c4020,3,2023-11-08,2023-11-11,1651.23,1651.23,Paid,0.0,1651.23,Online Payment,True,70580ebe-a1cf-439f-805e-5047a1eab4a1
BIL0002000,POL002319,727fa62c-fc59-45fe-89c8-193ca51c4020,4,2024-02-06,2024-02-15,1651.23,1651.23,Paid,0.0,1651.23,Online Payment,True,3ad4c1d7-266e-4bfc-9ebf-b2aba2755873
BIL0002001,POL002319,727fa62c-fc59-45fe-89c8-193ca51c4020,5,2024-05-06,2024-05-12,1651.23,1651.23,Paid,0.0,1651.23,Online Payment,True,ee4e11b8-7bc8-4990-9bb0-5fa0d9083815
BIL0002002,POL000110,2ce8621b-a376-4c68-b25d-28fb2dba74d3,1,2024-09-02,2024-08-28,13368.58,13368.58,Paid,0.0,13368.58,Online Payment,False,9e25ec88-c583-42d9-b790-54a88e213e8a
BIL0002003,POL007443,324771b7-ed1f-4340-8fca-513aa6b9f4e3,1,2025-02-17,2025-03-02,6811.05,6811.05,Late,340.55,7151.6,Check,True,9255a5d0-3a19-4036-bf3c-ac8062dbf4fe
BIL0002004,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,1,2021-09-05,2021-09-15,321.48,321.48,Late,16.07,337.55,Credit Card,True,44b726f5-ddcf-4771-808f-451315613bba
BIL0002005,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,2,2021-10-05,2021-10-05,321.48,321.48,Paid,0.0,321.48,Credit Card,True,3f23ca38-b5f4-4ffc-b7cc-dcfbde370399
BIL0002006,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,3,2021-11-04,2021-11-04,321.48,321.48,Paid,0.0,321.48,Credit Card,True,6b9b7437-7b99-4e16-9eef-b7151a29df0a
BIL0002007,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,4,2021-12-04,2021-12-10,321.48,321.48,Paid,0.0,321.48,Credit Card,True,865d9ae3-b6db-4b82-887b-43c1416da2a6
BIL0002008,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,5,2022-01-03,2022-01-09,321.48,321.48,Paid,0.0,321.48,Credit Card,True,15063451-d373-4249-8fcc-891935a8f045
BIL0002009,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,6,2022-02-02,2022-02-02,321.48,321.48,Paid,0.0,321.48,Credit Card,True,0922f225-26a7-4512-9cae-29beaf31521a
BIL0002010,POL003740,84b6c500-78ce-4ff0-8976-8ddbf2d758d6,7,2022-03-04,2022-03-03,321.48,321.48,Paid,0.0,321.48,Credit Card,True,e0b3b8a1-411c-4d7e-9e77-d337e5f7aadf
BIL0002011,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,1,2022-04-08,2022-04-10,687.66,687.66,Paid,0.0,687.66,Credit Card,False,7ed0e7e4-28c0-4576-abce-61e7e82683ca
BIL0002012,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,2,2022-10-05,2022-10-10,687.66,687.66,Paid,0.0,687.66,Credit Card,False,5093eba7-d752-4e51-b89d-39c55c609f9c
BIL0002013,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,3,2023-04-03,,687.66,0.0,Pending,0.0,687.66,,False,
BIL0002014,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,4,2023-09-30,2023-10-26,687.66,687.66,Overdue,68.77,756.43,Credit Card,False,de9ed5ee-4546-44a1-94f5-51dbb70fc84c
BIL0002015,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,5,2024-03-28,2024-03-25,687.66,687.66,Paid,0.0,687.66,Credit Card,False,45a4e086-3182-47f0-ab8f-c9d6a1fab123
BIL0002016,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,6,2024-09-24,2024-09-19,687.66,687.66,Paid,0.0,687.66,Credit Card,False,b6c8849d-5664-48d1-a32c-66998f1fb261
BIL0002017,POL004232,b47f684c-357f-4bb2-a64c-7b01ac41e684,7,2025-03-23,2025-04-27,687.66,687.66,Overdue,68.77,756.43,Credit Card,False,a4a7cde4-97bc-494e-95d9-8b9c2a4e9fef
BIL0002018,POL001356,8ad06f35-eed0-47d6-a437-bae5fab18475,1,2023-06-22,2023-06-25,2188.81,2188.81,Paid,0.0,2188.81,Check,False,98d75582-e958-4cfb-b30d-2725f24b2a67
BIL0002019,POL001356,8ad06f35-eed0-47d6-a437-bae5fab18475,2,2024-06-16,2024-06-19,2188.81,2188.81,Paid,0.0,2188.81,Check,False,34c291f5-2b05-43bd-adfd-8ebd0374733c
BIL0002020,POL001014,38838f2e-a2d5-4e59-8fcd-a2b479bda948,1,2024-11-24,2024-11-29,1665.3000000000002,1665.3000000000002,Paid,0.0,1665.3000000000002,Online Payment,True,21d3242d-664d-4478-8dfe-986371fe92a3
BIL0002021,POL001014,38838f2e-a2d5-4e59-8fcd-a2b479bda948,2,2025-05-23,2025-05-30,1665.3000000000002,1665.3000000000002,Paid,0.0,1665.3000000000002,Online Payment,True,655710df-6b4a-43d8-a937-3d7d14715099
BIL0002022,POL001121,017d9845-2a04-4da4-80fd-f1dae8bca964,1,2021-06-27,2021-06-21,1769.6999999999998,1769.6999999999998,Paid,0.0,1769.6999999999998,Online Payment,False,dd707373-133e-4728-9b5b-b3d010e24e38
BIL0002023,POL001121,017d9845-2a04-4da4-80fd-f1dae8bca964,2,2021-12-24,,1769.6999999999998,0.0,Pending,0.0,1769.6999999999998,,False,
BIL0002024,POL001121,017d9845-2a04-4da4-80fd-f1dae8bca964,3,2022-06-22,2022-06-24,1769.6999999999998,1769.6999999999998,Late,88.48,1858.1799999999998,Online Payment,False,0d5931a2-0745-45f3-9966-4101e00d4fbf
BIL0002025,POL002200,01287431-bc00-4a9e-9d7d-c43bf4c94130,1,2024-04-06,2024-04-06,1313.52,1313.52,Paid,0.0,1313.52,Credit Card,False,3dc716b1-0415-4264-b403-30d88d66a23d
BIL0002026,POL002200,01287431-bc00-4a9e-9d7d-c43bf4c94130,2,2024-10-03,2024-09-29,1313.52,1313.52,Paid,0.0,1313.52,Credit Card,False,7a997322-ebc3-4312-824a-28dbc12c2d3d
BIL0002027,POL002200,01287431-bc00-4a9e-9d7d-c43bf4c94130,3,2025-04-01,2025-04-08,1313.52,1313.52,Paid,0.0,1313.52,Credit Card,False,0483d45f-452e-4f43-943b-97ea58053670
BIL0002028,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,1,2023-10-14,2023-10-12,207.93,207.93,Paid,0.0,207.93,Online Payment,False,a24f190a-5acd-45b4-9905-109788990e3f
BIL0002029,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,2,2023-11-13,2023-11-03,207.93,207.93,Paid,0.0,207.93,Online Payment,False,95eb62bf-95ad-4be3-892b-bfe169a3d88d
BIL0002030,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,3,2023-12-13,2023-12-13,207.93,207.93,Paid,0.0,207.93,Online Payment,False,c53e2501-75a9-482a-98e5-bd0b31bfd4dd
BIL0002031,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,4,2024-01-12,2024-01-30,207.93,207.93,Overdue,20.79,228.72,Online Payment,False,aa3dc587-7cf3-4c84-b1bc-42a0241bbbdf
BIL0002032,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,5,2024-02-11,2024-02-20,207.93,207.93,Paid,0.0,207.93,Online Payment,False,d50ed4df-cde6-42b1-8ae6-dfd517a020a2
BIL0002033,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,6,2024-03-12,2024-03-13,207.93,207.93,Late,10.4,218.33,Online Payment,False,912aa56e-0cd2-4884-abcb-d6de4b065e08
BIL0002034,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,7,2024-04-11,2024-04-10,207.93,207.93,Paid,0.0,207.93,Online Payment,False,5f53aa61-9a54-47db-adb9-4a779e8e89b1
BIL0002035,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,8,2024-05-11,2024-05-11,207.93,207.93,Paid,0.0,207.93,Online Payment,False,7e948f41-ba65-4a59-97b4-e8c5326272a7
BIL0002036,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,9,2024-06-10,2024-06-19,207.93,207.93,Late,10.4,218.33,Online Payment,False,c3a95242-730e-4ddc-976b-e4223b95c6db
BIL0002037,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,10,2024-07-10,2024-07-21,207.93,207.93,Paid,0.0,207.93,Online Payment,False,837e9d82-7a8d-41cd-88d7-57991939adbf
BIL0002038,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,11,2024-08-09,2024-08-12,207.93,207.93,Paid,0.0,207.93,Online Payment,False,2c017b3d-c866-410a-ab7d-c26cd6b9573d
BIL0002039,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,12,2024-09-08,2024-09-01,207.93,207.93,Paid,0.0,207.93,Online Payment,False,802881ad-fd48-410e-8491-4c84b29da2ff
BIL0002040,POL003927,e59b8796-ddd8-4ba2-858c-10b8d43aac65,13,2024-10-08,2024-10-07,207.93,207.93,Paid,0.0,207.93,Online Payment,False,085e8a51-caa3-40d3-87c0-4031e3b82043
BIL0002041,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,1,2021-08-23,2021-08-23,298.32,298.32,Paid,0.0,298.32,Credit Card,True,50f7fc15-aa5a-4a81-bf07-93ee9a8ab2c5
BIL0002042,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,2,2021-09-22,2021-10-04,298.32,298.32,Late,14.92,313.24,Credit Card,True,e1956eda-66f5-4eae-bbbd-b43edf5993d3
BIL0002043,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,3,2021-10-22,2021-10-28,298.32,298.32,Late,14.92,313.24,Credit Card,True,1d1e11ed-d49d-415a-9fb3-8e20a4258d05
BIL0002044,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,4,2021-11-21,2021-11-23,298.32,298.32,Paid,0.0,298.32,Credit Card,True,557a06a8-ced1-4245-9437-d43f04e3157b
BIL0002045,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,5,2021-12-21,2021-12-17,298.32,298.32,Paid,0.0,298.32,Credit Card,True,83f289e1-994f-4ef9-9401-0353dbba5f8a
BIL0002046,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,6,2022-01-20,2022-01-26,298.32,298.32,Paid,0.0,298.32,Credit Card,True,eeda841d-e6dd-4ef0-9e82-1cb8d74e3929
BIL0002047,POL002860,31997623-1634-4ec4-b6a1-9712ce2bc35b,7,2022-02-19,,298.32,0.0,Failed,0.0,298.32,,True,
BIL0002048,POL007280,676f14f7-111c-4ac7-85f2-454755b6391e,1,2025-03-19,2025-03-17,1358.89,1358.89,Paid,0.0,1358.89,Check,True,87d4077d-d95d-4fdd-9bf7-7beac6cc633f
BIL0002049,POL003009,c56f95f0-ed0a-47fe-9edc-40bc75a48c1a,1,2023-05-21,2023-05-09,8092.2,8092.2,Paid,0.0,8092.2,Credit Card,True,5b8860e5-d7cd-4727-a9da-2aa6a6136950
BIL0002050,POL003009,c56f95f0-ed0a-47fe-9edc-40bc75a48c1a,2,2024-05-15,2024-06-29,8092.2,8092.2,Overdue,809.22,8901.42,Credit Card,True,5d5f8e4f-30ee-4e5a-acb9-14a2f0b87239
BIL0002051,POL003720,f2344bd8-622b-46c2-b322-b178dde1046b,1,2024-02-10,2024-02-11,769.89,769.89,Paid,0.0,769.89,Credit Card,True,2ea61a9f-dcc3-48d0-8e4c-3bdf1cd10402
BIL0002052,POL003720,f2344bd8-622b-46c2-b322-b178dde1046b,2,2025-02-04,2025-02-02,769.89,769.89,Paid,0.0,769.89,Credit Card,True,c2dc78a0-1d16-455b-8afc-5732ed414b52
BIL0002053,POL001002,b7311605-e5c0-4507-89e3-19389fcdcfcd,1,2022-06-20,,3799.75,0.0,Failed,0.0,3799.75,,True,
BIL0002054,POL001002,b7311605-e5c0-4507-89e3-19389fcdcfcd,2,2023-06-15,2023-06-22,3799.75,3799.75,Paid,0.0,3799.75,Bank Transfer,True,72c65237-2dcd-4160-836b-c8ac4461d451
BIL0002055,POL000109,c00b6606-6627-421d-a14c-873fe5b5005e,1,2022-03-22,2022-04-25,317.37,317.37,Overdue,31.74,349.11,Online Payment,True,2f8f4edd-5dcc-416e-8045-b496d41d8aab
BIL0002056,POL000109,c00b6606-6627-421d-a14c-873fe5b5005e,2,2022-06-20,2022-06-19,317.37,317.37,Paid,0.0,317.37,Online Payment,True,843bbb54-7176-45f9-8ca1-ff5bce28dedf
BIL0002057,POL000109,c00b6606-6627-421d-a14c-873fe5b5005e,3,2022-09-18,2022-09-20,317.37,317.37,Paid,0.0,317.37,Online Payment,True,87749602-581b-46c1-936b-b7d81f26b39d
BIL0002058,POL000109,c00b6606-6627-421d-a14c-873fe5b5005e,4,2022-12-17,2022-12-24,317.37,317.37,Paid,0.0,317.37,Online Payment,True,b9fb5eab-77dc-4e3d-891e-b463595b30c8
BIL0002059,POL000109,c00b6606-6627-421d-a14c-873fe5b5005e,5,2023-03-17,2023-03-28,317.37,317.37,Late,15.87,333.24,Online Payment,True,529fe5a3-076e-4b5a-bbb1-ea48ef10ff58
BIL0002060,POL002420,d677d3cb-b01d-410c-a8f3-2df09dd8b817,1,2022-08-24,,7078.7,0.0,Failed,0.0,7078.7,,True,
BIL0002061,POL002420,d677d3cb-b01d-410c-a8f3-2df09dd8b817,2,2023-08-19,,7078.7,0.0,Failed,0.0,7078.7,,True,
BIL0002062,POL005772,47df0c13-72f5-442d-9305-66dc33954253,1,2021-09-26,2021-09-30,894.72,894.72,Paid,0.0,894.72,Bank Transfer,False,777af20d-0c1d-4ba8-adc8-a668d25db2c7
BIL0002063,POL005772,47df0c13-72f5-442d-9305-66dc33954253,2,2022-03-25,2022-03-30,894.72,894.72,Paid,0.0,894.72,Bank Transfer,False,1a490d9f-1f4d-41e3-902b-b7e8226e892f
BIL0002064,POL005772,47df0c13-72f5-442d-9305-66dc33954253,3,2022-09-21,2022-09-15,894.72,894.72,Paid,0.0,894.72,Bank Transfer,False,53806887-4dfb-48db-ac44-ea1640982092
BIL0002065,POL005015,63a8fc6b-5985-4313-93a0-126e47523cd9,1,2024-02-10,2024-02-10,1744.59,1744.59,Paid,0.0,1744.59,Bank Transfer,True,464a2daf-150c-41c2-8a12-87ecfb2e63df
BIL0002066,POL005015,63a8fc6b-5985-4313-93a0-126e47523cd9,2,2025-02-04,2025-01-28,1744.59,1744.59,Paid,0.0,1744.59,Bank Transfer,True,bc26b611-563f-4ba6-b544-ff8e4fa11790
BIL0002067,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,1,2022-06-03,2022-06-07,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,b4a5e477-3d97-48ae-860d-17487a3bd782
BIL0002068,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,2,2022-07-03,2022-07-05,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,851ea352-af4f-48c5-91d1-6a6b28dc7663
BIL0002069,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,3,2022-08-02,2022-07-29,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,aab78480-5e85-41d3-86e2-1c1f74db302a
BIL0002070,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,4,2022-09-01,2022-09-08,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,512222da-da08-43ff-bc11-58df5e633587
BIL0002071,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,5,2022-10-01,2022-10-02,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,077503d3-4562-4b37-a58c-de629d7fc1fb
BIL0002072,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,6,2022-10-31,2022-11-01,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,c34e3229-e670-4300-94e1-c683180b9b10
BIL0002073,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,7,2022-11-30,2022-11-30,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,ac06deee-386f-48fb-84be-45903e7a92a5
BIL0002074,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,8,2022-12-30,2022-12-30,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,1d6ff0a7-1150-41c7-b324-0c44472a3bc3
BIL0002075,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,9,2023-01-29,2023-01-28,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,644bcfcc-2db5-40d2-8382-932f70b0c8e2
BIL0002076,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,10,2023-02-28,2023-02-25,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,a4504ad7-ccbd-4fac-b8bc-94b41015c2a7
BIL0002077,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,11,2023-03-30,2023-04-05,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,3a746bb0-92dd-492f-96b1-3bbf6d9de24c
BIL0002078,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,12,2023-04-29,2023-04-27,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,622a91c2-9205-4984-88e6-95e0b4ec4926
BIL0002079,POL004850,3323d27e-1d17-4bf5-950c-10cca6b9d3ee,13,2023-05-29,2023-05-27,1274.84,1274.84,Paid,0.0,1274.84,Bank Transfer,True,11d4f12b-bf8f-4942-906d-602b6ea1277d
BIL0002080,POL007416,4087dfaf-1095-43ce-8e3b-3da847a0dd90,1,2023-05-20,2023-05-22,4995.71,4995.71,Late,249.79,5245.5,Check,True,38c49dbc-a5aa-4fb9-b694-44e9e1781b23
BIL0002081,POL006263,a595d6fe-6395-4bf1-878a-fa256cdbbaff,1,2023-12-28,2024-01-10,350.46,350.46,Late,17.52,367.97999999999996,Bank Transfer,True,31da4947-2ec3-405d-83ed-b71aaf87621b
BIL0002082,POL006263,a595d6fe-6395-4bf1-878a-fa256cdbbaff,2,2024-06-25,,350.46,0.0,Failed,0.0,350.46,,True,
BIL0002083,POL006263,a595d6fe-6395-4bf1-878a-fa256cdbbaff,3,2024-12-22,2024-12-21,350.46,350.46,Paid,0.0,350.46,Bank Transfer,True,aef8884f-934f-45c2-89c7-bf4552dd33b9
BIL0002084,POL000452,60102eaa-2b6d-4638-9503-cf9c9bebc252,1,2023-02-06,2023-03-19,2149.2599999999998,2149.2599999999998,Overdue,214.93,2364.1899999999996,Credit Card,False,460f7fd6-5038-48ff-8242-79e7ab00a2c3
BIL0002085,POL000452,60102eaa-2b6d-4638-9503-cf9c9bebc252,2,2023-05-07,2023-05-07,2149.2599999999998,2149.2599999999998,Paid,0.0,2149.2599999999998,Credit Card,False,1707eb3b-ddc4-47fc-883b-c455c87f4ff5
BIL0002086,POL000452,60102eaa-2b6d-4638-9503-cf9c9bebc252,3,2023-08-05,2023-08-01,2149.2599999999998,2149.2599999999998,Paid,0.0,2149.2599999999998,Credit Card,False,5ad7fb59-9005-4695-a4b8-ce5106e1cd3f
BIL0002087,POL000452,60102eaa-2b6d-4638-9503-cf9c9bebc252,4,2023-11-03,2023-11-01,2149.2599999999998,2149.2599999999998,Paid,0.0,2149.2599999999998,Credit Card,False,32dded7f-a51f-4ae9-8104-9605c105bff1
BIL0002088,POL000452,60102eaa-2b6d-4638-9503-cf9c9bebc252,5,2024-02-01,2024-02-07,2149.2599999999998,2149.2599999999998,Paid,0.0,2149.2599999999998,Credit Card,False,4ed32444-53e1-4e5d-b1ed-7ae470c25709
BIL0002089,POL000584,37d67ce8-82fc-4a70-aeef-c273f785fe88,1,2021-12-23,2022-01-02,2298.2400000000002,2298.2400000000002,Paid,0.0,2298.2400000000002,Credit Card,False,9499285f-8613-4cb2-aa21-062fc5a70e8d
BIL0002090,POL000584,37d67ce8-82fc-4a70-aeef-c273f785fe88,2,2022-06-21,2022-07-12,2298.2400000000002,2298.2400000000002,Overdue,229.82,2528.0600000000004,Credit Card,False,113a0a0a-4240-47f9-ba52-c2c9253939ed
BIL0002091,POL000584,37d67ce8-82fc-4a70-aeef-c273f785fe88,3,2022-12-18,2022-12-16,2298.2400000000002,2298.2400000000002,Paid,0.0,2298.2400000000002,Credit Card,False,06b1da23-c693-4ea2-a063-447ecbb1e477
BIL0002092,POL006366,bf8e926d-74fc-4909-a223-a8817a7e05db,1,2022-06-25,2022-06-25,188.22,188.22,Paid,0.0,188.22,Check,False,58f31de5-9306-454f-ba6c-4c206b0fae79
BIL0002093,POL006366,bf8e926d-74fc-4909-a223-a8817a7e05db,2,2022-09-23,2022-09-20,188.22,188.22,Paid,0.0,188.22,Check,False,d8c40e2a-dba0-409e-af3b-b29ec9a6d557
BIL0002094,POL006366,bf8e926d-74fc-4909-a223-a8817a7e05db,3,2022-12-22,2022-12-19,188.22,188.22,Paid,0.0,188.22,Check,False,4f7a065c-3dc8-456b-8b7a-e8dc309898a2
BIL0002095,POL006366,bf8e926d-74fc-4909-a223-a8817a7e05db,4,2023-03-22,2023-03-19,188.22,188.22,Paid,0.0,188.22,Check,False,165c4f67-9947-47ee-b59a-81f09e2b566f
BIL0002096,POL006366,bf8e926d-74fc-4909-a223-a8817a7e05db,5,2023-06-20,2023-06-20,188.22,188.22,Paid,0.0,188.22,Check,False,acb032a4-3794-4475-836b-9636984fecc0
BIL0002097,POL004894,df4a3701-592d-4e89-820a-439ed101454d,1,2024-03-30,2024-04-03,431.02,431.02,Late,21.55,452.57,Bank Transfer,True,c0d018ef-420e-4824-a642-12cffbda9fda
BIL0002098,POL004894,df4a3701-592d-4e89-820a-439ed101454d,2,2024-04-29,2024-04-29,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,12332430-6c57-403f-876e-a44bb5f05be6
BIL0002099,POL004894,df4a3701-592d-4e89-820a-439ed101454d,3,2024-05-29,2024-06-04,431.02,431.02,Late,21.55,452.57,Bank Transfer,True,0e36d83f-6169-4656-b1f7-e9ce98c73882
BIL0002100,POL004894,df4a3701-592d-4e89-820a-439ed101454d,4,2024-06-28,2024-07-01,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,1e18458d-7cbe-430d-9568-7aea4020281b
BIL0002101,POL004894,df4a3701-592d-4e89-820a-439ed101454d,5,2024-07-28,2024-07-27,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,bfec1894-81e2-4858-89a3-ae78ca18bc1e
BIL0002102,POL004894,df4a3701-592d-4e89-820a-439ed101454d,6,2024-08-27,2024-10-10,431.02,431.02,Overdue,43.1,474.12,Bank Transfer,True,989d756c-eb75-4acd-aec0-826f1cea1d08
BIL0002103,POL004894,df4a3701-592d-4e89-820a-439ed101454d,7,2024-09-26,2024-09-26,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,335e62bf-8191-41e0-b567-70c82e3c877d
BIL0002104,POL004894,df4a3701-592d-4e89-820a-439ed101454d,8,2024-10-26,2024-11-05,431.02,431.02,Late,21.55,452.57,Bank Transfer,True,138dc8a1-9443-49de-8372-6091737a322b
BIL0002105,POL004894,df4a3701-592d-4e89-820a-439ed101454d,9,2024-11-25,2024-11-23,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,72b9a368-7a86-4f51-97a5-68712bfcccf9
BIL0002106,POL004894,df4a3701-592d-4e89-820a-439ed101454d,10,2024-12-25,2024-12-27,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,0f3a66ee-d7e3-4258-87d7-347a2f325da1
BIL0002107,POL004894,df4a3701-592d-4e89-820a-439ed101454d,11,2025-01-24,2025-01-21,431.02,431.02,Paid,0.0,431.02,Bank Transfer,True,d38bd2f5-3856-421a-b6f6-74d957f51dd9
BIL0002108,POL004894,df4a3701-592d-4e89-820a-439ed101454d,12,2025-02-23,2025-03-01,431.02,431.02,Late,21.55,452.57,Bank Transfer,True,5cb6c516-f12d-483f-97b5-6726261ee32d
BIL0002109,POL004894,df4a3701-592d-4e89-820a-439ed101454d,13,2025-03-25,2025-04-02,431.02,431.02,Late,21.55,452.57,Bank Transfer,True,9305a816-89e1-42e2-aab6-45f2111d4450
BIL0002110,POL004251,560e1c74-ff55-4323-b457-08b1d5d58b28,1,2024-01-01,2024-01-10,3922.28,3922.28,Late,196.11,4118.39,Check,True,c4e76c61-e2fd-440a-8b83-fbdee11a79c3
BIL0002111,POL004251,560e1c74-ff55-4323-b457-08b1d5d58b28,2,2024-12-26,2024-12-25,3922.28,3922.28,Paid,0.0,3922.28,Check,True,2ef207bb-d231-48fa-913d-5c98a5445dd9
BIL0002112,POL006448,b92ebaef-196c-47d6-bb7d-94ede9219020,1,2023-08-01,2023-07-27,313.08,313.08,Paid,0.0,313.08,Bank Transfer,True,c1317ea2-2766-4b13-8a78-7bbf0770ebb5
BIL0002113,POL006448,b92ebaef-196c-47d6-bb7d-94ede9219020,2,2023-10-30,2023-10-27,313.08,313.08,Paid,0.0,313.08,Bank Transfer,True,7f793726-5c55-4101-859e-bfe1b591876c
BIL0002114,POL006448,b92ebaef-196c-47d6-bb7d-94ede9219020,3,2024-01-28,,313.08,0.0,Pending,0.0,313.08,,True,
BIL0002115,POL006448,b92ebaef-196c-47d6-bb7d-94ede9219020,4,2024-04-27,2024-05-07,313.08,313.08,Paid,0.0,313.08,Bank Transfer,True,913d82fd-e0d5-4ba4-b024-fb9406693ae7
BIL0002116,POL006448,b92ebaef-196c-47d6-bb7d-94ede9219020,5,2024-07-26,2024-08-10,313.08,313.08,Late,15.65,328.72999999999996,Bank Transfer,True,273712f3-60e6-4b9d-88bd-5bea2afe201e
BIL0002117,POL006053,a3941b50-1e60-4ec5-a394-abf2ab21cfd6,1,2021-02-24,2021-02-18,203.31,203.31,Paid,0.0,203.31,Bank Transfer,True,5a4eeea4-2d6e-486b-978a-fa7b7e7c5d31
BIL0002118,POL006053,a3941b50-1e60-4ec5-a394-abf2ab21cfd6,2,2021-05-25,2021-05-29,203.31,203.31,Paid,0.0,203.31,Bank Transfer,True,3c756707-587f-4dba-8f0c-5950b02244b4
BIL0002119,POL006053,a3941b50-1e60-4ec5-a394-abf2ab21cfd6,3,2021-08-23,2021-08-19,203.31,203.31,Paid,0.0,203.31,Bank Transfer,True,4925d632-df6e-40f5-a843-ea4d24dbca53
BIL0002120,POL006053,a3941b50-1e60-4ec5-a394-abf2ab21cfd6,4,2021-11-21,2021-11-20,203.31,203.31,Paid,0.0,203.31,Bank Transfer,True,9126f241-97d9-4204-8b9a-329b0fd238c9
BIL0002121,POL006053,a3941b50-1e60-4ec5-a394-abf2ab21cfd6,5,2022-02-19,2022-02-19,203.31,203.31,Paid,0.0,203.31,Bank Transfer,True,add2dc1b-709f-4d1e-b883-1cb3ff6fd2f3
BIL0002122,POL006248,8810d278-9814-41cb-bd2a-4a25d663a390,1,2023-07-20,2023-07-21,610.92,610.92,Paid,0.0,610.92,Credit Card,False,1dda00e9-8116-4252-90c3-60718c032cb6
